id,modified,basisOfRecord,occurrenceID,individualCount,sex,lifeStage,eventID,taxonID,scientificName,kingdom,phylum,class,order,genus,specificEpithet
281EEACD-9508-4F0F-B5A3-0552C90051FA,2019-08-08T12:37:21Z,HumanObservation,ACF03CB9-FA9A-4F81-A340-2A6D9025E031,1,Female,Adult,281EEACD-9508-4F0F-B5A3-0552C90051FA,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
A73350BF-AF48-467E-A147-05612055FBC3,2018-01-31T14:51:34Z,HumanObservation,235A3C30-79B6-408E-B906-D98203C98624,1,Male,Adult,A73350BF-AF48-467E-A147-05612055FBC3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
A73350BF-AF48-467E-A147-05612055FBC3,2018-01-31T14:51:34Z,HumanObservation,E32BA9F8-E681-401F-AADB-04A2811EE941,1,Female,Adult,A73350BF-AF48-467E-A147-05612055FBC3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
A73350BF-AF48-467E-A147-05612055FBC3,2018-02-12T11:43:00Z,HumanObservation,558D42F4-39D0-48BA-9C40-BD815EB02043,2,unknown,Juvenile,A73350BF-AF48-467E-A147-05612055FBC3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
4C02895D-BB53-49C3-9031-0624530CE04F,2019-08-08T12:37:21Z,HumanObservation,96CEC152-243F-4B8D-A54D-25CB7AEF941E,1,Male,Adult,4C02895D-BB53-49C3-9031-0624530CE04F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F90885D2-E0CD-44B5-8660-062CCC8F67D5,2019-08-08T12:37:21Z,HumanObservation,98287E50-F81F-4ECC-B4A2-38A2F0C912BC,1,Male,Adult,F90885D2-E0CD-44B5-8660-062CCC8F67D5,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F90885D2-E0CD-44B5-8660-062CCC8F67D5,2019-08-08T12:37:21Z,HumanObservation,6FBF744E-C3A2-4DC7-B620-3938D43ABED7,1,Female,Adult,F90885D2-E0CD-44B5-8660-062CCC8F67D5,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F90885D2-E0CD-44B5-8660-062CCC8F67D5,2019-08-08T12:37:21Z,HumanObservation,1014D010-7B0F-4657-8CAA-5D2F9832A8B4,7,unknown,Juvenile,F90885D2-E0CD-44B5-8660-062CCC8F67D5,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3DFFE83C-76CD-46DA-A255-07600B2F8014,2019-08-08T12:37:21Z,HumanObservation,33DB2299-C43B-489E-B10B-26735ECC473D,1,Male,Adult,3DFFE83C-76CD-46DA-A255-07600B2F8014,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3DFFE83C-76CD-46DA-A255-07600B2F8014,2019-08-08T12:37:21Z,HumanObservation,448E1EE5-1188-4081-B2AD-3F06CF3D114A,1,Female,Adult,3DFFE83C-76CD-46DA-A255-07600B2F8014,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3DFFE83C-76CD-46DA-A255-07600B2F8014,2019-08-08T12:37:21Z,HumanObservation,F50616AC-824F-4B93-95F7-44FA0904966B,1,unknown,Juvenile,3DFFE83C-76CD-46DA-A255-07600B2F8014,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
EFF3DEF1-3A22-4280-BFF7-07CC89159103,2019-08-08T12:37:21Z,HumanObservation,42E11438-6EE1-4B2E-8505-BA330FFD2A3D,1,Male,Adult,EFF3DEF1-3A22-4280-BFF7-07CC89159103,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
EFF3DEF1-3A22-4280-BFF7-07CC89159103,2019-08-08T12:37:21Z,HumanObservation,5487F756-11B7-4CC8-81C1-DCC4DB2842F0,2,Female,Adult,EFF3DEF1-3A22-4280-BFF7-07CC89159103,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
637BDFC4-750D-4A96-92AC-08D539A1FBF8,2020-10-26T07:45:51Z,HumanObservation,96185BAC-5804-459C-98C7-266E6BE93229,1,Female,Adult,637BDFC4-750D-4A96-92AC-08D539A1FBF8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
04C23E39-B0E9-494A-B641-08EA1D2DB185,2019-08-08T12:37:21Z,HumanObservation,DB88A8F2-2F83-4F35-A1CB-014BABCD1D2B,1,Male,Adult,04C23E39-B0E9-494A-B641-08EA1D2DB185,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C838F360-3072-45C0-87FB-08F7595AD402,2020-04-24T08:55:12Z,HumanObservation,68627756-EBBD-45AE-819D-B59AA0849AD4,1,Male,Adult,C838F360-3072-45C0-87FB-08F7595AD402,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C838F360-3072-45C0-87FB-08F7595AD402,2020-04-24T08:55:12Z,HumanObservation,7661312D-3D42-429C-8D2D-1916FC25BA09,1,Female,Adult,C838F360-3072-45C0-87FB-08F7595AD402,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C838F360-3072-45C0-87FB-08F7595AD402,2020-04-24T08:55:12Z,HumanObservation,799C4FBF-5153-4075-BC1B-167E5736394A,4,unknown,Juvenile,C838F360-3072-45C0-87FB-08F7595AD402,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
9BA8AB18-E554-4B15-AD02-09614B7534DB,2019-08-08T12:37:21Z,HumanObservation,D554F371-519A-459B-AB39-E0F2A5DDE582,1,Male,Adult,9BA8AB18-E554-4B15-AD02-09614B7534DB,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F523C005-FD80-4303-9E33-097B4EF5912B,2018-01-31T14:51:34Z,HumanObservation,F0F2EAEB-598E-476C-B1AC-6300E2009CE4,1,Male,Adult,F523C005-FD80-4303-9E33-097B4EF5912B,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8939A97E-79BD-4DF3-81C3-098A07398D60,2019-08-08T12:37:21Z,HumanObservation,BB959DDC-F53A-4FEB-8132-480D682FAA07,1,Male,Adult,8939A97E-79BD-4DF3-81C3-098A07398D60,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8939A97E-79BD-4DF3-81C3-098A07398D60,2019-08-08T12:37:21Z,HumanObservation,7676B2F8-4B6F-4B1A-857F-359E44CA0E2B,1,Female,Adult,8939A97E-79BD-4DF3-81C3-098A07398D60,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8939A97E-79BD-4DF3-81C3-098A07398D60,2019-08-08T12:37:21Z,HumanObservation,0F205050-D8AA-4F86-9DA5-B13E7A0870C3,5,unknown,Juvenile,8939A97E-79BD-4DF3-81C3-098A07398D60,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
766FD224-57C9-435A-867E-0A5C9FFCE737,2018-01-31T14:51:34Z,HumanObservation,77D210C5-E60F-47DC-8EEE-73C688E7BD9A,1,Male,Adult,766FD224-57C9-435A-867E-0A5C9FFCE737,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
766FD224-57C9-435A-867E-0A5C9FFCE737,2018-01-31T14:51:34Z,HumanObservation,BDBF2AAB-97D7-45FF-AB0A-2C0F38EE0464,1,Female,Adult,766FD224-57C9-435A-867E-0A5C9FFCE737,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
766FD224-57C9-435A-867E-0A5C9FFCE737,2018-02-12T11:43:00Z,HumanObservation,71F91426-EDF4-4905-BBF9-99A2AC85173D,7,unknown,Juvenile,766FD224-57C9-435A-867E-0A5C9FFCE737,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3D610630-D651-4017-A7B4-0B5ED7B80C71,2019-08-08T12:37:21Z,HumanObservation,5CEC1097-FE1D-4073-9586-7146866DF575,1,Male,Adult,3D610630-D651-4017-A7B4-0B5ED7B80C71,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3D610630-D651-4017-A7B4-0B5ED7B80C71,2019-08-08T12:37:21Z,HumanObservation,789B5C02-4485-4749-8CD4-45CBD7FE8048,1,Female,Adult,3D610630-D651-4017-A7B4-0B5ED7B80C71,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3D610630-D651-4017-A7B4-0B5ED7B80C71,2019-08-08T12:37:21Z,HumanObservation,9C34A90F-5090-40EB-936E-030F245F9846,1,unknown,Juvenile,3D610630-D651-4017-A7B4-0B5ED7B80C71,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
FD6700FB-00CC-4D1A-9C93-0BBA3B807F9C,2019-08-08T12:37:21Z,HumanObservation,4B3288E3-873F-47A8-AD03-E2B150A21E5B,1,Male,Adult,FD6700FB-00CC-4D1A-9C93-0BBA3B807F9C,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
FD6700FB-00CC-4D1A-9C93-0BBA3B807F9C,2019-08-08T12:37:21Z,HumanObservation,94604CF7-7465-4822-AC12-CE7CEE468838,1,Female,Adult,FD6700FB-00CC-4D1A-9C93-0BBA3B807F9C,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
FD6700FB-00CC-4D1A-9C93-0BBA3B807F9C,2019-08-08T12:37:21Z,HumanObservation,02692EFF-97B2-4B3E-97DC-A6ABE883B16D,4,unknown,Juvenile,FD6700FB-00CC-4D1A-9C93-0BBA3B807F9C,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C6E37E64-B820-4704-B896-0C461168DD95,2018-01-31T14:51:34Z,HumanObservation,46F4C3EC-894B-4162-AD0E-E6FCEF0A7B94,1,Male,Adult,C6E37E64-B820-4704-B896-0C461168DD95,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C6E37E64-B820-4704-B896-0C461168DD95,2018-02-12T11:43:00Z,HumanObservation,4B76D5B0-3522-4F41-B32E-710F798516BF,11,unknown,Juvenile,C6E37E64-B820-4704-B896-0C461168DD95,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8F02753F-9E53-4B3B-8F59-0C5F0AABEEF4,2018-01-31T14:51:34Z,HumanObservation,5D756E5A-9F1D-47FE-8859-AB0A21F8CFB9,1,Male,Adult,8F02753F-9E53-4B3B-8F59-0C5F0AABEEF4,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8F02753F-9E53-4B3B-8F59-0C5F0AABEEF4,2018-01-31T14:51:34Z,HumanObservation,12999329-C6F4-4B9F-9E75-D40A01F44D3C,1,Female,Adult,8F02753F-9E53-4B3B-8F59-0C5F0AABEEF4,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8F02753F-9E53-4B3B-8F59-0C5F0AABEEF4,2018-02-12T11:43:00Z,HumanObservation,1F8472DF-A4A9-4047-8169-576C54B8B8D0,8,unknown,Juvenile,8F02753F-9E53-4B3B-8F59-0C5F0AABEEF4,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
AE622543-39CC-4FC6-A928-0D99C7A9A6A6,2018-01-31T14:51:34Z,HumanObservation,711B1366-1C67-4614-8038-E84CEA25B470,1,Male,Adult,AE622543-39CC-4FC6-A928-0D99C7A9A6A6,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
AE622543-39CC-4FC6-A928-0D99C7A9A6A6,2018-01-31T14:51:34Z,HumanObservation,66183E7F-D83F-4BCF-B4EC-BD60AD07C7A5,1,Female,Adult,AE622543-39CC-4FC6-A928-0D99C7A9A6A6,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8A122762-0390-4CCE-AC7E-0EB93C1DCB08,2020-04-24T08:55:12Z,HumanObservation,4BB7C9E1-995E-4562-929A-2B3ECB60DE59,1,Female,Adult,8A122762-0390-4CCE-AC7E-0EB93C1DCB08,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8A122762-0390-4CCE-AC7E-0EB93C1DCB08,2020-04-24T08:55:12Z,HumanObservation,72478AAD-CCC7-4237-A776-51ABCC8B7197,2,unknown,Juvenile,8A122762-0390-4CCE-AC7E-0EB93C1DCB08,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
15D2A373-1B9B-4719-A2F5-0EF9BB76D583,2018-01-31T14:51:34Z,HumanObservation,C6318C52-EF1E-42DA-B390-5329C4C51426,1,Male,Adult,15D2A373-1B9B-4719-A2F5-0EF9BB76D583,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
15D2A373-1B9B-4719-A2F5-0EF9BB76D583,2018-01-31T14:51:34Z,HumanObservation,02447C23-08E6-4F5B-9403-E12E034D8394,1,Female,Adult,15D2A373-1B9B-4719-A2F5-0EF9BB76D583,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
15D2A373-1B9B-4719-A2F5-0EF9BB76D583,2018-02-12T11:43:00Z,HumanObservation,2D6D347F-9CA3-4466-B050-FA47914CA9BA,7,unknown,Juvenile,15D2A373-1B9B-4719-A2F5-0EF9BB76D583,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
B5F25277-811A-45BF-A478-0F4CBF14F2AF,2019-08-08T12:37:21Z,HumanObservation,E786473D-59F3-49D1-9A04-0DD29554A593,1,Female,Adult,B5F25277-811A-45BF-A478-0F4CBF14F2AF,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
DF2425D3-3A19-4EA4-96F6-100FEE7D16CE,2020-10-26T07:45:51Z,HumanObservation,9BDEE3A0-9CA6-4E63-B681-EB979FB3870D,1,Male,Adult,DF2425D3-3A19-4EA4-96F6-100FEE7D16CE,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
DF2425D3-3A19-4EA4-96F6-100FEE7D16CE,2020-10-26T07:45:51Z,HumanObservation,1D240923-2A97-4A62-A0F5-B24C069E3377,1,Female,Adult,DF2425D3-3A19-4EA4-96F6-100FEE7D16CE,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
DF2425D3-3A19-4EA4-96F6-100FEE7D16CE,2020-10-26T07:45:51Z,HumanObservation,C932E42D-BFBB-4894-88D5-2AEC226383C9,8,unknown,Juvenile,DF2425D3-3A19-4EA4-96F6-100FEE7D16CE,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
FA371891-A8AC-41A7-8110-101BBD54C996,2018-01-31T14:51:34Z,HumanObservation,5A383AA2-B839-4AED-9250-356F3C2DED63,1,Male,Adult,FA371891-A8AC-41A7-8110-101BBD54C996,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
FA371891-A8AC-41A7-8110-101BBD54C996,2018-01-31T14:51:34Z,HumanObservation,276E3C50-9935-4F99-A02F-60A76ABDE44B,1,Female,Adult,FA371891-A8AC-41A7-8110-101BBD54C996,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
11C82E72-730C-4523-A227-10268CB32AF2,2019-08-08T12:37:21Z,HumanObservation,F74DDCAD-FE36-478D-B669-94052A305F5A,1,Male,Adult,11C82E72-730C-4523-A227-10268CB32AF2,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
11C82E72-730C-4523-A227-10268CB32AF2,2019-08-08T12:37:21Z,HumanObservation,BAF795A6-65FF-40AB-AE21-A7D25DB012B1,1,Female,Adult,11C82E72-730C-4523-A227-10268CB32AF2,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
11C82E72-730C-4523-A227-10268CB32AF2,2019-08-08T12:37:21Z,HumanObservation,0D555B18-7738-4C87-B2A3-50F474DDA49A,7,unknown,Juvenile,11C82E72-730C-4523-A227-10268CB32AF2,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F4E4A729-D0B2-4CB2-A691-11307DA0BB15,2020-10-26T07:45:51Z,HumanObservation,99BE3F70-C526-4C24-ADD5-4D4D618228D1,1,Male,Adult,F4E4A729-D0B2-4CB2-A691-11307DA0BB15,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F4E4A729-D0B2-4CB2-A691-11307DA0BB15,2020-10-26T07:45:51Z,HumanObservation,C3F7A42A-D852-4E86-9244-4B3FF129211A,1,Female,Adult,F4E4A729-D0B2-4CB2-A691-11307DA0BB15,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
D06119C0-BCDF-4745-A25C-11B6A98ABCA7,2018-01-31T14:51:34Z,HumanObservation,DEB314FA-46A9-426C-8169-747075192FAE,1,Male,Adult,D06119C0-BCDF-4745-A25C-11B6A98ABCA7,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
D06119C0-BCDF-4745-A25C-11B6A98ABCA7,2018-01-31T14:51:34Z,HumanObservation,03F3857A-74DC-48B2-A9EA-E3975AB646A5,1,Female,Adult,D06119C0-BCDF-4745-A25C-11B6A98ABCA7,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
D06119C0-BCDF-4745-A25C-11B6A98ABCA7,2018-02-12T11:43:00Z,HumanObservation,2C843127-A2B2-4DC8-B7FF-FA963FBC6903,2,unknown,Juvenile,D06119C0-BCDF-4745-A25C-11B6A98ABCA7,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F27725CC-25C1-4B27-ADA3-11EB1A4C36DA,2019-08-08T12:37:21Z,HumanObservation,0C03AA20-12FA-4503-9455-54D3ED19A3AD,1,Male,Adult,F27725CC-25C1-4B27-ADA3-11EB1A4C36DA,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F27725CC-25C1-4B27-ADA3-11EB1A4C36DA,2019-08-08T12:37:21Z,HumanObservation,ECE091AE-6B79-45D6-97CF-F8CD578990E9,1,Female,Adult,F27725CC-25C1-4B27-ADA3-11EB1A4C36DA,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F27725CC-25C1-4B27-ADA3-11EB1A4C36DA,2019-08-08T12:37:21Z,HumanObservation,CD7FF54D-9C0C-4405-AC29-948DB328A889,8,unknown,Juvenile,F27725CC-25C1-4B27-ADA3-11EB1A4C36DA,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
697E61A2-9C5B-4CDC-A4CF-12052938B62F,2020-10-26T07:45:51Z,HumanObservation,758C262E-C017-4610-8773-87A72BEBA31D,1,Male,Adult,697E61A2-9C5B-4CDC-A4CF-12052938B62F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
9A138638-3C0B-4C15-9701-122717157690,2018-01-31T14:51:34Z,HumanObservation,4D503A81-7A8C-4A9F-B73B-23B5E9D8DAC3,1,Female,Adult,9A138638-3C0B-4C15-9701-122717157690,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
9A138638-3C0B-4C15-9701-122717157690,2018-02-12T11:43:00Z,HumanObservation,2D352505-534E-49F3-9B76-60925F37D56C,7,unknown,Juvenile,9A138638-3C0B-4C15-9701-122717157690,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
60E787CA-C1BC-4734-8459-12BA0CE87CED,2018-01-31T14:51:34Z,HumanObservation,F63BDD1B-EAEF-44B3-8B69-8384A59769A7,1,Male,Adult,60E787CA-C1BC-4734-8459-12BA0CE87CED,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
60E787CA-C1BC-4734-8459-12BA0CE87CED,2018-01-31T14:51:34Z,HumanObservation,7D20E003-CF94-452C-8FAF-387221DE41DA,1,Female,Adult,60E787CA-C1BC-4734-8459-12BA0CE87CED,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
60E787CA-C1BC-4734-8459-12BA0CE87CED,2018-02-12T11:43:00Z,HumanObservation,8EC8C427-405E-4CD8-BDFC-65F2CD970DD1,1,unknown,Juvenile,60E787CA-C1BC-4734-8459-12BA0CE87CED,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
